JK,Code,Name,Market type,Industry,Market cap.
,007160,SajoInd,KOSPI,"Agriculture, Forestry and Fishing",248500000000
,004970,Silla,KOSPI,"Agriculture, Forestry and Fishing",187040000000
,054050,N.W BIO,KOSDAQ,"Agriculture, Forestry and Fishing",128725404830
,030720,DongwonFish,KOSPI,"Agriculture, Forestry and Fishing",35834298500
,154030,ASIA SEED,KOSDAQ,"Agriculture, Forestry and Fishing",28636160425
,024110,IBK,KOSPI,Banks,10661583868530
,323410,KakaoBank,KOSPI,Banks,10301604559200
,006220,Jeju BK,KOSPI,Banks,364661584900
,035760,CJ ENM,KOSDAQ,Broadcasting,1828891443600
,122450,KX,KOSDAQ,Broadcasting,200158281060
,048550,SM C&C,KOSDAQ,Broadcasting,188384495760
,066790,CCS,KOSDAQ,Broadcasting,179168107250
,040300,YTN,KOSDAQ,Broadcasting,150360000000
,039340,Korea Economic Broadcasting,KOSDAQ,Broadcasting,132940000000
,408900,MIR,KOSDAQ,Broadcasting,127226861260
,058400,KNN,KOSDAQ,Broadcasting,113492270040
,033830,TBC,KOSDAQ,Broadcasting,85700000000
,131100,TN entertainment,KOSDAQ,Broadcasting,51889266200
,051910,LGCHEM,KOSPI,Chemicals,25483835823000
,090430,AMOREPACIFIC,KOSPI,Chemicals,10914748829400
,096770,SK Innovation,KOSPI,Chemicals,10712812521000
,010950,S-Oil,KOSPI,Chemicals,7633113297600
,011790,SKC,KOSPI,Chemicals,7395678599400
,051900,LG H&H,KOSPI,Chemicals,6262896997000
,348370,Enchem,KOSDAQ,Chemicals,5749293330000
,161390,HANKOOK TIRE & TECHNOLOGY,KOSPI,Chemicals,5661090653300
,009830,HANWHA SOLUTIONS,KOSPI,Chemicals,5337263242800
,005070,CosmoAM&T,KOSPI,Chemicals,5266742472000
,001570,Kumyang,KOSPI,Chemicals,5137428274500
,011170,LOTTE CHEMICAL Corp,KOSPI,Chemicals,4876397766000
,011780,KumhoPetrochem,KOSPI,Chemicals,3987633043900
,278470,APR,KOSPI,Chemicals,2971869420000
,002790,AmoreG,KOSPI,Chemicals,2914896663000
,002380,KCC,KOSPI,Chemicals,2479325409000
,357780,Soulbrain,KOSDAQ,Chemicals,2372462630000
,192820,COSMAX,KOSPI,Chemicals,2098524214100
,000880,Hanwha,KOSPI,Chemicals,1978910604000
,014680,Hanchem,KOSPI,Chemicals,1977991527500
,051915,LGCHEM(1P),KOSPI,Chemicals,1960644000000
,073240,KUMHOTIRE,KOSPI,Chemicals,1913153511420
,457190,ISUSPECIALTYCHEMICAL,KOSPI,Chemicals,1643330432000
,161890,KOLMAR KOREA,KOSPI,Chemicals,1605145236000
,298020,HYOSUNG TNC,KOSPI,Chemicals,1590423135000
,121600,ANP,KOSDAQ,Chemicals,1541584259200
,298050,HYOSUNG ADVANCED,KOSPI,Chemicals,1494062658000
,018290,VT,KOSDAQ,Chemicals,1346005063200
,014820,DWS,KOSPI,Chemicals,1314754638700
,281740,LAKE,KOSDAQ,Chemicals,1310667127120
,004000,LOTTE Fine Chem,KOSPI,Chemicals,1197120000000
,000210,DL,KOSPI,Chemicals,1160955973600
,005420,COSMOCHEM,KOSPI,Chemicals,1133042726000
,120110,KOLON IND,KOSPI,Chemicals,1077372412650
,383310,ECOPRO HN,KOSDAQ,Chemicals,1033082910000
,352480,C&C INTERNATIONAL,KOSDAQ,Chemicals,1025427558400
,008730,YoulchonChem,KOSPI,Chemicals,984560000000
,365340,SungEel HiTech,KOSDAQ,Chemicals,976875308500
,002840,MiwonComcl,KOSPI,Chemicals,959500000000
,456040,OCI,KOSPI,Chemicals,922106985000
,006650,KPIC,KOSPI,Chemicals,911300000000
,285130,SKCHEM,KOSPI,Chemicals,867865284900
,093370,FOOSUNG,KOSPI,Chemicals,854824980100
,069260,TKG Huchems,KOSPI,Chemicals,809804828280
,002350,NEXENTIRE,KOSPI,Chemicals,793063161240
,278280,Chunbo,KOSDAQ,Chemicals,784000000000
,001340,PaikkwangInd,KOSPI,Chemicals,768104759700
,237880,CLIO Cosmetics,KOSDAQ,Chemicals,766225367200
,178920,PIAM,KOSPI,Chemicals,763524372000
,241710,COSMECCA KOREA,KOSDAQ,Chemicals,751872000000
,268280,MIWON SC,KOSPI,Chemicals,749000000000
,048410,HDBIO,KOSDAQ,Chemicals,744645369600
,014830,UNID,KOSPI,Chemicals,719395880000
,003240,TaekwangInd,KOSPI,Chemicals,713689400000
,114840,IFAMILYSC,KOSDAQ,Chemicals,708720092800
,018250,AEKYUNG INDUSTRIAL,KOSPI,Chemicals,625915459500
,161000,AK CHEMICAL,KOSPI,Chemicals,623676449380
,006380,CAPRO,KOSPI,Chemicals,618539985360
,101360,Eco&Dream,KOSDAQ,Chemicals,583073904700
,017860,DS Dansuk,KOSPI,Chemicals,574417592000
,090435,AMOREPACIFIC(1P),KOSPI,Chemicals,537393547000
,251970,PUM-TECH KOREA,KOSDAQ,Chemicals,531960000000
,950140,Englewood Lab,KOSDAQ,Chemicals,507623976300
,439090,Manyo,KOSDAQ,Chemicals,460229106000
,102710,ENF,KOSDAQ,Chemicals,452210009400
,089010,CHEMTRON,KOSDAQ,Chemicals,436262143700
,151860,KG Eco Solution,KOSDAQ,Chemicals,388887535680
,002960,HankookShellOil,KOSPI,Chemicals,385450000000
,089980,SFTC,KOSDAQ,Chemicals,383736888000
,115390,L&L,KOSPI,Chemicals,379106096250
,214420,TONYMOLY,KOSPI,Chemicals,377660344300
,108670,LX HAUSYS,KOSPI,Chemicals,372606688500
,033500,DONGSUNG FINETEC,KOSDAQ,Chemicals,363472667280
,226320,ITSHANBUL,KOSPI,Chemicals,360298645450
,025860,NamhaeChem,KOSPI,Chemicals,354210150590
,001390,KGC,KOSPI,Chemicals,352615556000
,051905,LG H&H(1P),KOSPI,Chemicals,343510429200
,00088K,HANWHA(3PB),KOSPI,Chemicals,336630560000
,007690,KukdoChem,KOSPI,Chemicals,318074744800
,004430,SongwonInd,KOSPI,Chemicals,309600000000
,357550,Sukgyung,KOSDAQ,Chemicals,305480000000
,035150,Baiksan,KOSPI,Chemicals,303952500000
,138490,KOLON ENP,KOSPI,Chemicals,297540000000
,272550,SAMYANG PACKAGING,KOSPI,Chemicals,284985511550
,078520,ABLE C&C,KOSPI,Chemicals,281473222020
,030530,WONIK HOLDINGS,KOSDAQ,Chemicals,275739592170
,086710,SBS,KOSDAQ,Chemicals,270912816000
,003350,HKCManufacture,KOSPI,Chemicals,268294400000
,092730,Neopharm,KOSDAQ,Chemicals,266328864450
,005720,NEXEN,KOSPI,Chemicals,260491448105
,011500,HANNONG,KOSPI,Chemicals,258793045100
,005950,IsuChem,KOSPI,Chemicals,254267449410
,453860,ASTech,KOSDAQ,Chemicals,252877510500
,126600,BGF Ecomaterials,KOSDAQ,Chemicals,250444229625
,107600,Sebitchem,KOSDAQ,Chemicals,246966486000
,092230,KPXHOLDINGS,KOSPI,Chemicals,244607003400
,008490,SUHEUNG,KOSPI,Chemicals,241794461700
,081000,ILJIN DIAMOND,KOSPI,Chemicals,241734634500
,298000,HYOSUNG CHEM,KOSPI,Chemicals,239642455200
,092070,DNF,KOSDAQ,Chemicals,234908717400
,025000,KPXCHEMICAL,KOSPI,Chemicals,228932000000
,017890,KAI,KOSDAQ,Chemicals,226644422400
,006060,HSInd,KOSPI,Chemicals,226535400000
,000390,SamhwaPaint,KOSPI,Chemicals,218987925450
,451250,BBIA,KOSDAQ,Chemicals,218817426200
,011785,KumhoPetrochem(1P),KOSPI,Chemicals,204387653600
,002100,Kyungnong,KOSPI,Chemicals,199715942250
,090350,NOROOPAINT,KOSPI,Chemicals,198400000000
,220260,Chemtros,KOSDAQ,Chemicals,194672390310
,226340,Bonne,KOSDAQ,Chemicals,190404816705
,010955,S-Oil(1P),KOSPI,Chemicals,189633858050
,004250,NPC,KOSPI,Chemicals,188006400000
,083420,GREEN CHEMICAL,KOSPI,Chemicals,187680000000
,100250,Chinyang Holdings,KOSPI,Chemicals,183336557760
,134380,MCC,KOSPI,Chemicals,178580561600
,282690,DONG AH TIRE,KOSPI,Chemicals,174271960350
,015890,TaekyungInd,KOSPI,Chemicals,172449625000
,006890,TAEKYUNGCHEMICAL,KOSPI,Chemicals,171564000000
,251370,YMT,KOSDAQ,Chemicals,169507280960
,239890,P&H TECH,KOSDAQ,Chemicals,168907835000
,00279K,AMOREG(3PC),KOSPI,Chemicals,168439750000
,420570,J2KBIO,KOSDAQ,Chemicals,168338273000
,260930,CTK,KOSDAQ,Chemicals,166724514420
,052260,HYUNDAI BIOLAND,KOSDAQ,Chemicals,165900000000
,000860,KANGNAM JEVISCO,KOSPI,Chemicals,162175000000
,104480,TK CHEMICAL,KOSDAQ,Chemicals,153976865196
,055490,TAPEX,KOSPI,Chemicals,153582730000
,003830,DaehanSynthFibr,KOSPI,Chemicals,151657600000
,027050,COREANA,KOSDAQ,Chemicals,143600000000
,012610,KyunginSynth,KOSPI,Chemicals,143576459250
,014530,KukdongOil&Chem.,KOSPI,Chemicals,138780291600
,004830,Duksung,KOSPI,Chemicals,137356800000
,003650,MichangOil,KOSPI,Chemicals,136216317600
,089470,HDCHEP,KOSPI,Chemicals,133980000000
,079980,HUVIS,KOSPI,Chemicals,127650000000
,003720,SAMYOUNG,KOSPI,Chemicals,126480000000
,023450,DONGNAMCHEMICAL,KOSPI,Chemicals,122675000000
,041930,DONGAHWASUNG,KOSDAQ,Chemicals,118974000000
,120240,DAEJUNG C&M,KOSDAQ,Chemicals,117922412400
,137950,JC Chemical,KOSDAQ,Chemicals,117351379780
,163560,DRB Industrial,KOSPI,Chemicals,109532000000
,214260,RAPHAS,KOSDAQ,Chemicals,108608987480
,004840,DRB Holding,KOSPI,Chemicals,108219900000
,352090,Stormtec,KOSDAQ,Chemicals,104132867250
,027580,SBK,KOSDAQ,Chemicals,103448875692
,171120,LION CHEMTECH,KOSDAQ,Chemicals,103038051200
,096775,SK Innovation(1P),KOSPI,Chemicals,97127542800
,036640,HRS,KOSDAQ,Chemicals,89133660000
,406820,BEAUTYSKIN,KOSDAQ,Chemicals,86760682000
,007590,DongbangAgro,KOSPI,Chemicals,86199262410
,004910,ChokwangPaint,KOSPI,Chemicals,86016000000
,036670,KCI,KOSDAQ,Chemicals,84299600000
,049550,InkTec,KOSDAQ,Chemicals,82934551710
,265740,NFC,KOSDAQ,Chemicals,81100744000
,136410,ASSEMS,KOSDAQ,Chemicals,80439473800
,003780,Chinyang Industry,KOSPI,Chemicals,79950000000
,080530,KODI,KOSDAQ,Chemicals,79283406580
,002795,AmoreG(1P),KOSPI,Chemicals,78807307100
,083660,CSA Cosmic,KOSDAQ,Chemicals,77171448060
,037370,EG,KOSDAQ,Chemicals,75037256400
,014440,YoungboChem,KOSPI,Chemicals,72800000000
,002760,Bolak,KOSPI,Chemicals,71880000000
,318410,BBC,KOSDAQ,Chemicals,70273823950
,002360,SH ENERCHEM,KOSPI,Chemicals,67569307840
,318000,KBG,KOSDAQ,Chemicals,66950108180
,060230,Sonid,KOSDAQ,Chemicals,65546181176
,001550,Chobi,KOSPI,Chemicals,65370289010
,285800,JINYOUNG,KOSDAQ,Chemicals,63966808200
,097870,HYOSUNG ONB,KOSDAQ,Chemicals,63420300000
,294140,LEMON,KOSDAQ,Chemicals,62685000000
,120115,KOLON IND(1P),KOSPI,Chemicals,62553636000
,024890,DaewonChem,KOSPI,Chemicals,61956226304
,010640,ChinYangPoly,KOSPI,Chemicals,61600000000
,227610,OUTIN,KOSDAQ,Chemicals,61333952634
,009835,HANWHA SOLUTIONS(1P),KOSPI,Chemicals,60520701500
,003080,SungboChem,KOSPI,Chemicals,60060000000
,022220,TKG AIKANG,KOSDAQ,Chemicals,59149409218
,290380,Dae Yu,KOSDAQ,Chemicals,56841307600
,051630,ChinYangChem,KOSPI,Chemicals,56801000000
,28513K,SKCHEM(1P),KOSPI,Chemicals,56058868500
,101240,CQV,KOSDAQ,Chemicals,55944523270
,217480,SDBIO,KOSDAQ,Chemicals,54756837359
,221980,KDCHEM,KOSDAQ,Chemicals,52452400000
,114630,POLARIS UNO,KOSDAQ,Chemicals,52097557160
,058450,Enterpartners,KOSDAQ,Chemicals,51567978160
,045060,OKONG Corp.,KOSDAQ,Chemicals,51334181220
,008370,Wonpoong,KOSDAQ,Chemicals,51060000000
,332290,NOUSBO,KOSDAQ,Chemicals,49376123637
,252500,SEWHA P&C,KOSDAQ,Chemicals,48953940200
,007770,HANILCHEMIC,KOSDAQ,Chemicals,47911500000
,340440,SERIM B&G,KOSDAQ,Chemicals,47817543340
,082660,Cosnine,KOSDAQ,Chemicals,45995681439
,079000,WATOS COREA,KOSDAQ,Chemicals,45576000000
,000215,DL(1P),KOSPI,Chemicals,45187882000
,263020,DK&D,KOSDAQ,Chemicals,43627160745
,021650,CUBIC KOREA,KOSDAQ,Chemicals,43083733505
,317240,TS Trillion,KOSDAQ,Chemicals,38392250076
,044480,BLADE Ent,KOSDAQ,Chemicals,38183240592
,286750,NANOBRICK,KOSDAQ,Chemicals,37105344287
,025620,Jayjun Cosmetic,KOSPI,Chemicals,36999979500
,024070,WISCOM,KOSPI,Chemicals,36630186820
,352940,ENBIO,KOSDAQ,Chemicals,32766205950
,033050,JMI,KOSDAQ,Chemicals,32090651870
,187790,NANO,KOSDAQ,Chemicals,31611850750
,035200,PLUMB FAST,KOSDAQ,Chemicals,31040582100
,110020,JJBIO,KOSDAQ,Chemicals,28784330700
,050760,S polytech,KOSDAQ,Chemicals,27638275176
,048830,NPK,KOSDAQ,Chemicals,26962449120
,344860,INNOGENE,KOSDAQ,Chemicals,25082550000
,123330,Genic,KOSDAQ,Chemicals,23485000000
,225430,KMP,KOSDAQ,Chemicals,22839493950
,091970,Nano Chem Tech,KOSDAQ,Chemicals,22787253237
,108675,LX HAUSYS(1P),KOSPI,Chemicals,22711260000
,060260,NUVOTEC,KOSDAQ,Chemicals,22026823850
,250930,YeSUN Tech,KOSDAQ,Chemicals,21978293040
,196700,WAPS,KOSDAQ,Chemicals,21646765008
,002355,NEXENTIRE(1PB),KOSPI,Chemicals,21580000000
,115570,STARFLEX,KOSDAQ,Chemicals,20320572860
,004835,Duksung(1P),KOSPI,Chemicals,18972960000
,065420,SI,KOSDAQ,Chemicals,14530191697
,004255,NPC(1P),KOSPI,Chemicals,14520000000
,000885,Hanwha(1P),KOSPI,Chemicals,14306925900
,005725,NEXEN(1P),KOSPI,Chemicals,11197866000
,090355,NOROOPAINT(1P),KOSPI,Chemicals,6895946140
,014825,DWS(1P),KOSPI,Chemicals,6417897300
,017670,SKTelecom,KOSPI,Communication,10932813697700
,030200,KT,KOSPI,Communication,9173589334000
,032640,LG Uplus,KOSPI,Communication,4252594656140
,126560,Hyundai Futurenet,KOSPI,Communication,404995822875
,006490,INSCOB,KOSPI,Communication,130333515200
,051360,TOVIS,KOSDAQ,Computer Hardware,335466453500
,096040,E-TRON,KOSDAQ,Computer Hardware,245561580945
,424960,Smart Radar System,KOSDAQ,Computer Hardware,169705806000
,045660,ATEC,KOSDAQ,Computer Hardware,131168800000
,052330,KORTEK,KOSDAQ,Computer Hardware,117120631040
,417790,TRUEN,KOSDAQ,Computer Hardware,116816283000
,347890,M2I,KOSDAQ,Computer Hardware,116531975560
,038460,BioSmart,KOSDAQ,Computer Hardware,109722304130
,448710,COTS Technology,KOSDAQ,Computer Hardware,105869325600
,093190,Bixolon,KOSDAQ,Computer Hardware,92923911150
,263800,DATASOLUTION,KOSDAQ,Computer Hardware,91298219400
,224110,ATEC MOBILITY,KOSDAQ,Computer Hardware,78391200000
,094940,PULOON TECH,KOSDAQ,Computer Hardware,65971335540
,032790,MGEN,KOSDAQ,Computer Hardware,62676601063
,129890,ABKO,KOSDAQ,Computer Hardware,60924022230
,096690,Aroot,KOSDAQ,Computer Hardware,57413379135
,332370,IDP,KOSDAQ,Computer Hardware,41214919230
,067010,ECS,KOSDAQ,Computer Hardware,40939020000
,148250,RN2 Technologies,KOSDAQ,Computer Hardware,30673421900
,131180,DILLI,KOSDAQ,Computer Hardware,30670750000
,068940,Cellfie Global,KOSDAQ,Computer Hardware,29766744466
,121890,SDSYSTEM,KOSDAQ,Computer Hardware,25055087000
,043360,DGI,KOSDAQ,Computer Hardware,21195000000
,161570,THE MIDONG,KOSDAQ,Computer Hardware,1561130196
,039980,Polaris AI,KOSDAQ,Computer Services,221482724130
,038540,Sangsangin,KOSDAQ,Computer Services,171517770300
,033230,INSUNG,KOSDAQ,Computer Services,128234292600
,040350,CreoSG,KOSDAQ,Computer Services,119923244194
,351330,ISAAC Engineering,KOSDAQ,Computer Services,118857376800
,042500,RingNet,KOSDAQ,Computer Services,107936958440
,038680,SNET,KOSDAQ,Computer Services,95109178605
,124500,ITCEN,KOSDAQ,Computer Services,93978334350
,064480,BRIDGETEC,KOSDAQ,Computer Services,93229500000
,049480,Openbase,KOSDAQ,Computer Services,79655740905
,115500,KCS,KOSDAQ,Computer Services,75720000000
,094840,Suprema HQ,KOSDAQ,Computer Services,72779288000
,032680,SOFTCEN,KOSDAQ,Computer Services,65888636736
,052460,iCRAFT,KOSDAQ,Computer Services,46891474560
,010280,SICC,KOSDAQ,Computer Services,46172764274
,089150,KCT,KOSDAQ,Computer Services,45018750000
,328380,Saltware,KOSDAQ,Computer Services,43685041950
,028080,HUMAX Holdings,KOSDAQ,Computer Services,42071757570
,020180,DIC,KOSDAQ,Computer Services,41426370370
,075130,PLANTYNET,KOSDAQ,Computer Services,37898889600
,045510,ZWNS,KOSDAQ,Computer Services,36750802172
,067730,LOGISYS,KOSDAQ,Computer Services,31585355330
,424760,Bellock,KOSDAQ,Computer Services,29063417974
,139050,BFLS,KOSDAQ,Computer Services,24247965555
,070590,Hansol Intic,KOSDAQ,Computer Services,20069787366
,032685,SOFTCEN(1P),KOSDAQ,Computer Services,3385706160
,000720,HyundaiEng&Const,KOSPI,Construction,3630197939000
,051600,KEPCO KPS,KOSPI,Construction,1653750000000
,047040,DWEC,KOSPI,Construction,1544038100170
,375500,DL E&C,KOSPI,Construction,1338799355800
,006360,GS E&C,KOSPI,Construction,1246066494400
,294870,HDC-OP,KOSPI,Construction,1127674416300
,475150,SK eternix,KOSPI,Construction,629945347500
,060370,LS Marine Solution,KOSDAQ,Construction,451584619120
,126720,Soosan Industries,KOSPI,Construction,366435900000
,001470,SambuConst,KOSPI,Construction,339260403200
,035890,SEOHEE CONSTRUCTION,KOSDAQ,Construction,310930842321
,389260,DMENG,KOSDAQ,Construction,291896000000
,097230,HJSC,KOSPI,Construction,266477699200
,013120,Dongwon,KOSDAQ,Construction,239279343500
,039570,HDCLABS,KOSPI,Construction,232839680970
,003070,KolonGlobal,KOSPI,Construction,230979098600
,028100,Dong Ah E&C,KOSPI,Construction,188727035780
,094820,ILJIN POWER,KOSDAQ,Construction,187729927050
,025950,DongshinE&C,KOSDAQ,Construction,181860000000
,282720,KYGP,KOSDAQ,Construction,164340420000
,036190,GEUMHWA PSC,KOSDAQ,Construction,156600000000
,002990,KUMHOE&C,KOSPI,Construction,138575981250
,011560,SEBO MEC,KOSDAQ,Construction,134046900000
,002780,ChinhungInt,KOSPI,Construction,130633627010
,026150,TSConstruct,KOSDAQ,Construction,130018312710
,013580,KyeryongConst,KOSPI,Construction,123246516600
,066620,KUKBO DESIGN,KOSDAQ,Construction,121125000000
,005960,Dongbu Corporation,KOSPI,Construction,110371919450
,041590,Flask,KOSDAQ,Construction,103917099150
,206400,BENO TNR,KOSDAQ,Construction,100209065000
,002460,HwasungInd,KOSPI,Construction,98252000000
,021320,KCC,KOSDAQ,Construction,96193000000
,034300,ShinsegaeE&C,KOSPI,Construction,91962564900
,009410,TAEYOUNG E&C,KOSPI,Construction,89856916380
,014790,HL D&I,KOSPI,Construction,88967712350
,010960,SDC,KOSPI,Construction,88250000000
,011370,Seohan,KOSDAQ,Construction,84146317410
,004960,HanshinConst,KOSPI,Construction,79375015720
,013360,IlsungConst,KOSPI,Construction,71420891360
,056730,CNT85,KOSDAQ,Construction,68478735864
,013700,CAMUS E&S,KOSPI,Construction,64567760400
,001260,NamkwangEng&Const,KOSPI,Construction,64403346600
,226360,KH Construction,KOSDAQ,Construction,60698450260
,007680,DAEWON,KOSDAQ,Construction,60172971150
,091590,"Nam Hwa Const Co., Ltd.",KOSDAQ,Construction,53945300000
,023960,SC ENGINEERING,KOSPI,Construction,52939660626
,016250,SGC E&C,KOSDAQ,Construction,51864924150
,000725,HyundaiEng&Con(1P),KOSPI,Construction,51627222350
,046940,Woowon Development,KOSDAQ,Construction,51602269250
,37550L,DL E&C(2PC),KOSPI,Construction,50264433800
,001840,Eehwa,KOSDAQ,Construction,49910515200
,076080,WELCRON HANTEC,KOSDAQ,Construction,46205049020
,042940,Sangji Construction,KOSDAQ,Construction,45751050520
,002290,SAMIL ENTERPRISE,KOSDAQ,Construction,42718000000
,37550K,DL E&C(1P),KOSPI,Construction,41876061850
,002410,BUMYANG CONST,KOSPI,Construction,33548007682
,017000,ShinwonConst,KOSDAQ,Construction,33195536815
,010400,WOOJINI&S,KOSPI,Construction,32545940000
,054940,EXA E&C,KOSDAQ,Construction,28031648060
,003075,KolonGlobal(1P),KOSPI,Construction,21444336150
,044180,KD,KOSDAQ,Construction,14133715671
,005965,Dongbu(1P),KOSPI,Construction,5011250400
,009415,TAEYOUNG E&C(1P),KOSPI,Construction,4642136230
,002787,CHINHUNG INT (2PB),KOSPI,Construction,3652671120
,002785,CHINHUNG INT(1PB),KOSPI,Construction,3501735530
,002995,KUMHOE&C(1P),KOSPI,Construction,3098019600
,263750,PearlAbyss,KOSDAQ,Digital Contents,2814056049000
,293490,Kakao Games,KOSDAQ,Digital Contents,1702499195200
,112040,Wemade,KOSDAQ,Digital Contents,1357939320000
,225570,NEXON Games,KOSDAQ,Digital Contents,1005481605600
,194480,Devsisters,KOSDAQ,Digital Contents,631903788000
,069080,Webzen,KOSDAQ,Digital Contents,590320430760
,078340,C2S,KOSDAQ,Digital Contents,487856016500
,095660,NEOWIZ,KOSDAQ,Digital Contents,449487867600
,101730,Wemade Max,KOSDAQ,Digital Contents,324962049920
,263720,D&C MEDIA,KOSDAQ,Digital Contents,312485601350
,432430,YLAB,KOSDAQ,Digital Contents,280850814400
,064260,DANAL,KOSDAQ,Digital Contents,278209376400
,207760,Mr. Blue,KOSDAQ,Digital Contents,239991590970
,131370,RSUPPORT,KOSDAQ,Digital Contents,206676282040
,060570,Dreamus,KOSDAQ,Digital Contents,205312570695
,067280,Multicampus,KOSDAQ,Digital Contents,194102012250
,043610,Genie Music,KOSDAQ,Digital Contents,175218045570
,063080,Com2uS Holdings,KOSDAQ,Digital Contents,175102347600
,042420,NEOWIZ HOLDINDS,KOSDAQ,Digital Contents,165711962860
,067000,JoyCity,KOSDAQ,Digital Contents,161476960260
,418470,Millie,KOSDAQ,Digital Contents,161231512330
,300080,FLITTO,KOSDAQ,Digital Contents,145243612800
,033790,Skymoons Technology,KOSDAQ,Digital Contents,126666540000
,058630,Mgame,KOSDAQ,Digital Contents,117263262000
,123420,Wemade Play,KOSDAQ,Digital Contents,104949054300
,215100,RoboRobo,KOSDAQ,Digital Contents,103980599940
,052790,ACTOZ SOFT,KOSDAQ,Digital Contents,101069290960
,389140,4by4,KOSDAQ,Digital Contents,98108862100
,204610,T3,KOSDAQ,Digital Contents,81438366040
,205500,Action Square,KOSDAQ,Digital Contents,80021232920
,057680,T Scientific,KOSDAQ,Digital Contents,79157084611
,201490,Me2on,KOSDAQ,Digital Contents,77362980750
,134580,Topco Media,KOSDAQ,Digital Contents,72024258090
,033130,DChosun,KOSDAQ,Digital Contents,69405549290
,052220,iMBC,KOSDAQ,Digital Contents,68655000000
,348030,MOBIRIX,KOSDAQ,Digital Contents,68283018000
,274400,INNOSIM,KOSDAQ,Digital Contents,66703115780
,104200,NHN BUGS,KOSDAQ,Digital Contents,63758465000
,276040,SKONEC,KOSDAQ,Digital Contents,60512564680
,417180,Finger Story,KOSDAQ,Digital Contents,59592281800
,023770,PLAYWITH,KOSDAQ,Digital Contents,56545989000
,068100,KWR,KOSDAQ,Digital Contents,49996258420
,047080,HBS,KOSDAQ,Digital Contents,48453250624
,331520,VALOFE,KOSDAQ,Digital Contents,42522630040
,127710,ASIA BUSINESS DAILY,KOSDAQ,Digital Contents,42303747384
,060240,LONGTU KOREA,KOSDAQ,Digital Contents,40881992099
,299910,Anic,KOSDAQ,Digital Contents,32483121920
,030350,Dragonfly,KOSDAQ,Digital Contents,25465753091
,028260,SAMSUNG C&T,KOSPI,Distribution,23645286231000
,047050,POSCO INTERNATIONAL,KOSPI,Distribution,12015526420400
,257720,Silicon2,KOSDAQ,Distribution,3091928780800
,081660,Fila Holdings,KOSPI,Distribution,2367776056600
,007070,GS Retail,KOSPI,Distribution,2319501972300
,008770,HtlShilla,KOSPI,Distribution,2190045151800
,026960,DONGSUH,KOSPI,Distribution,1994000000000
,282330,BGF Retail,KOSPI,Distribution,1987649190000
,023530,LOTTE SHOPPING,KOSPI,Distribution,1833111324000
,139480,emart,KOSPI,Distribution,1619585083900
,018670,SKGas,KOSPI,Distribution,1603293382800
,004170,Shinsegae,KOSPI,Distribution,1579167032400
,111770,Youngone Corp,KOSPI,Distribution,1517667779000
,009240,Hanssem,KOSPI,Distribution,1254358362400
,069960,HYUNDAIDEPTST,KOSPI,Distribution,1149059853100
,001120,LX INT,KOSPI,Distribution,1145358000000
,001740,SKNetworks,KOSPI,Distribution,1082048940780
,001530,DI DONGIL,KOSPI,Distribution,627870232800
,031430,SHINSEGAE INTERNATIONAL,KOSPI,Distribution,621894000000
,381970,K Car,KOSPI,Distribution,619621458780
,057050,HYUNDAIHOMESHOP,KOSPI,Distribution,603600000000
,115450,HLB Therapeutics,KOSDAQ,Distribution,570593793600
,017940,E1,KOSPI,Distribution,481572000000
,060280,CUREXO,KOSDAQ,Distribution,446648191300
,453340,HYUNDAIGREENFOOD,KOSPI,Distribution,438419027160
,032190,DAOU DATA,KOSDAQ,Distribution,437769000000
,900140,LVMC Holdings,KOSPI,Distribution,436692505995
,036620,GAMSUNG Corp.,KOSDAQ,Distribution,384304617620
,093230,EID,KOSPI,Distribution,354103029120
,064800,Gemvaxlink,KOSDAQ,Distribution,347235544460
,000680,LSNetworks,KOSPI,Distribution,340823044200
,031330,SAMT,KOSDAQ,Distribution,326983869090
,950170,JTC,KOSDAQ,Distribution,313065405400
,122900,iMarketKorea,KOSPI,Distribution,291499484800
,339770,KYOCHON F&B,KOSPI,Distribution,288548337000
,011760,HYUNDAI CORP,KOSPI,Distribution,282438424100
,051500,CJ FW,KOSDAQ,Distribution,270078581500
,005390,ShinsungTongsang,KOSPI,Distribution,261980394970
,036030,kt alpha,KOSDAQ,Distribution,258331621410
,452260,HANWHA GALLERIA,KOSPI,Distribution,243487670160
,002810,SamyungTrdg,KOSPI,Distribution,243209705160
,011810,STX,KOSPI,Distribution,242250009870
,254490,MIRAI,KOSDAQ,Distribution,241980880000
,037710,Gwangju Shinsegae,KOSPI,Distribution,240704997500
,035080,Gradiant,KOSDAQ,Distribution,227792517120
,071840,LOTTE Himart,KOSPI,Distribution,218607413120
,003580,HLB GLOBAL,KOSPI,Distribution,217378939820
,024060,Heungu,KOSDAQ,Distribution,216300000000
,057880,Green pine tree,KOSDAQ,Distribution,216061434720
,000050,Kyungbang,KOSPI,Distribution,215209869500
,362320,CHUNGDAMGLOBAL,KOSDAQ,Distribution,207157003200
,001250,GS Global,KOSPI,Distribution,200144377700
,013990,AGABANG&CO,KOSDAQ,Distribution,192720960960
,450140,K.M.G,KOSPI,Distribution,191784498750
,093520,MAKUS,KOSDAQ,Distribution,179733583040
,128820,DAESUNGIND,KOSPI,Distribution,175739832030
,123690,HANKOOKCOSMETICS,KOSPI,Distribution,158912520000
